session_id,model,output_length,pre_gap,has_error,is_system_prompt_present,input_tokens,turn_number,turn_cost
gaia__L2_cca70ce6-1952-45__claude,claude-sonnet-4-6,883,7.1675,1,0,14844,26,0.057777
gaia__L2_d1af70ea-a9a4-42__claude,claude-sonnet-4-6,123,0.0,0,0,486,1,0.0033030000000000004
gaia__L2_d1af70ea-a9a4-42__claude,claude-sonnet-4-6,62,6.7998,0,0,5159,2,0.016407
gaia__L2_d1af70ea-a9a4-42__claude,claude-sonnet-4-6,46,2.752,0,0,9088,3,0.027954
gaia__L2_d1af70ea-a9a4-42__claude,claude-sonnet-4-6,134,2.8402,0,0,14312,4,0.044946
gaia__L2_d1af70ea-a9a4-42__claude,claude-sonnet-4-6,114,5.7259,0,0,19011,5,0.058743000000000004
gaia__L2_d1af70ea-a9a4-42__claude,claude-sonnet-4-6,618,3.4332,0,0,23696,6,0.080358
gaia__L2_d1af70ea-a9a4-42__claude,claude-sonnet-4-6,623,0.2539,0,0,24424,7,0.08261700000000001
gaia__L2_d1af70ea-a9a4-42__claude,claude-sonnet-4-6,136,0.2464,0,0,25006,8,0.077058
gaia__L2_d1af70ea-a9a4-42__claude,claude-sonnet-4-6,266,1.7396,0,0,25229,9,0.079677
gaia__L2_d5141ca5-e7a0-46__claude,claude-sonnet-4-6,108,0.0,0,0,452,1,0.0029760000000000003
gaia__L2_d5141ca5-e7a0-46__claude,claude-sonnet-4-6,119,6.507,0,0,10130,2,0.032175
gaia__L2_d5141ca5-e7a0-46__claude,claude-sonnet-4-6,112,16.7366,0,0,20025,3,0.061755000000000004
gaia__L2_d5141ca5-e7a0-46__claude,claude-sonnet-4-6,103,2.0856,0,0,20426,4,0.062823
gaia__L2_d5141ca5-e7a0-46__claude,claude-sonnet-4-6,143,3.0945,0,0,21806,5,0.067563
gaia__L2_d5141ca5-e7a0-46__claude,claude-sonnet-4-6,121,1.9962,0,0,23243,6,0.071544
gaia__L2_d5141ca5-e7a0-46__claude,claude-sonnet-4-6,255,16.2361,0,0,32981,7,0.102768
gaia__L2_d700d50d-c707-4d__claude,claude-sonnet-4-6,398,0.0,0,0,461,1,0.007353
gaia__L2_d700d50d-c707-4d__claude,claude-sonnet-4-6,79,5.9022,0,0,1106,2,0.004503
gaia__L2_d700d50d-c707-4d__claude,claude-sonnet-4-6,46,1.9887,0,0,1861,3,0.006273
gaia__L2_d700d50d-c707-4d__claude,claude-sonnet-4-6,90,1.555,0,0,2195,4,0.007935000000000001
gaia__L2_d700d50d-c707-4d__claude,claude-sonnet-4-6,70,2.9026,0,0,2412,5,0.008286
gaia__L2_d700d50d-c707-4d__claude,claude-sonnet-4-6,60,2.3151,0,0,2732,6,0.009096
gaia__L2_d700d50d-c707-4d__claude,claude-sonnet-4-6,278,3.8541,0,0,6570,7,0.023880000000000002
gaia__L2_d8152ad6-e4d5-4c__claude,claude-sonnet-4-6,64,0.0,0,0,564,1,0.0026520000000000003
gaia__L2_d8152ad6-e4d5-4c__claude,claude-sonnet-4-6,112,0.3337,0,0,690,2,0.0037500000000000003
gaia__L2_d8152ad6-e4d5-4c__claude,claude-sonnet-4-6,109,0.2519,1,0,855,3,0.0042
gaia__L2_d8152ad6-e4d5-4c__claude,claude-sonnet-4-6,173,3.117,1,0,1113,4,0.005934
gaia__L2_d8152ad6-e4d5-4c__claude,claude-sonnet-4-6,136,0.3267,1,0,1315,5,0.005985
gaia__L2_d8152ad6-e4d5-4c__claude,claude-sonnet-4-6,1209,3.1402,1,0,1558,6,0.022809000000000003
gaia__L2_d8152ad6-e4d5-4c__claude,claude-sonnet-4-6,1074,0.2632,1,0,2546,7,0.023748
gaia__L2_d8152ad6-e4d5-4c__claude,claude-sonnet-4-6,1203,0.2658,1,0,3436,8,0.028353000000000003
gaia__L2_d8152ad6-e4d5-4c__claude,claude-sonnet-4-6,151,0.2749,1,0,4437,9,0.015576
gaia__L2_d8152ad6-e4d5-4c__claude,claude-sonnet-4-6,169,0.6189,1,0,4721,10,0.016698
gaia__L2_d8152ad6-e4d5-4c__claude,claude-sonnet-4-6,180,2.0816,1,0,5291,11,0.018573000000000003
gaia__L2_d8152ad6-e4d5-4c__claude,claude-sonnet-4-6,201,0.2833,1,0,5534,12,0.019617
gaia__L2_d8152ad6-e4d5-4c__claude,claude-sonnet-4-6,757,0.4567,1,0,5783,13,0.028704
gaia__L2_d8152ad6-e4d5-4c__claude,claude-sonnet-4-6,400,0.2671,1,0,6449,14,0.025347
gaia__L2_d8152ad6-e4d5-4c__claude,claude-sonnet-4-6,374,0.2346,1,0,6784,15,0.025962000000000002
gaia__L2_db4fd70a-2d37-40__claude,claude-sonnet-4-6,87,0.0,0,0,447,1,0.002646
gaia__L2_db4fd70a-2d37-40__claude,claude-sonnet-4-6,79,6.703,0,0,3243,2,0.010914
gaia__L2_db4fd70a-2d37-40__claude,claude-sonnet-4-6,71,2.3396,0,0,6107,3,0.019386
gaia__L2_db4fd70a-2d37-40__claude,claude-sonnet-4-6,75,4.155,0,0,10234,4,0.031827
gaia__L2_db4fd70a-2d37-40__claude,claude-sonnet-4-6,59,2.551,0,0,14300,5,0.043785
gaia__L2_db4fd70a-2d37-40__claude,claude-sonnet-4-6,59,2.595,0,0,18746,6,0.057123
gaia__L2_db4fd70a-2d37-40__claude,claude-sonnet-4-6,46,2.5519,0,0,22999,7,0.069687
gaia__L2_db4fd70a-2d37-40__claude,claude-sonnet-4-6,89,2.4826,0,0,29507,8,0.089856
gaia__L2_db4fd70a-2d37-40__claude,claude-sonnet-4-6,527,2.5469,0,0,33753,9,0.109164
gaia__L2_dd3c7503-f62a-4b__claude,claude-sonnet-4-6,106,0.0,0,0,530,1,0.00318
gaia__L2_dd3c7503-f62a-4b__claude,claude-sonnet-4-6,81,6.3272,0,0,1584,2,0.005967
gaia__L2_dd3c7503-f62a-4b__claude,claude-sonnet-4-6,111,2.6906,0,0,2760,3,0.009945
gaia__L2_dd3c7503-f62a-4b__claude,claude-sonnet-4-6,76,2.3962,0,0,5893,4,0.018819
gaia__L2_dd3c7503-f62a-4b__claude,claude-sonnet-4-6,117,1.7319,0,0,9154,5,0.029217
gaia__L2_dd3c7503-f62a-4b__claude,claude-sonnet-4-6,66,2.6399,0,0,11355,6,0.035054999999999996
gaia__L2_dd3c7503-f62a-4b__claude,claude-sonnet-4-6,256,2.0144,0,0,14308,7,0.04676400000000001
gaia__L2_dd3c7503-f62a-4b__claude,claude-sonnet-4-6,115,1.6311,1,0,14661,8,0.045708
gaia__L2_dd3c7503-f62a-4b__claude,claude-sonnet-4-6,135,1.6306,1,0,14913,9,0.046764
gaia__L2_dd3c7503-f62a-4b__claude,claude-sonnet-4-6,119,0.3581,1,0,15065,10,0.04698
gaia__L2_dd3c7503-f62a-4b__claude,claude-sonnet-4-6,147,1.0832,1,0,15206,11,0.047823
gaia__L2_dd3c7503-f62a-4b__claude,claude-sonnet-4-6,161,1.0326,1,0,19597,12,0.061206
gaia__L2_dd3c7503-f62a-4b__claude,claude-sonnet-4-6,83,0.727,1,0,20283,13,0.062094
gaia__L2_dd3c7503-f62a-4b__claude,claude-sonnet-4-6,69,0.7764,1,0,20401,14,0.062238
gaia__L2_ded28325-3447-4c__claude,claude-sonnet-4-6,185,0.0,0,0,480,1,0.004215
gaia__L2_ded28325-3447-4c__claude,claude-sonnet-4-6,14,0.3275,0,0,936,2,0.0030180000000000003
gaia__L2_ded28325-3447-4c__claude,claude-sonnet-4-6,86,0.0523,0,0,1003,3,0.004299
gaia__L2_ded28325-3447-4c__claude,claude-sonnet-4-6,65,5.9882,0,0,1138,4,0.004389
gaia__L2_ded28325-3447-4c__claude,claude-sonnet-4-6,61,2.29,0,0,1443,5,0.005244
gaia__L2_ded28325-3447-4c__claude,claude-sonnet-4-6,69,3.4576,0,0,4144,6,0.013467
gaia__L2_ded28325-3447-4c__claude,claude-sonnet-4-6,98,0.0585,0,0,4261,7,0.014253000000000002
gaia__L2_ded28325-3447-4c__claude,claude-sonnet-4-6,46,2.1195,0,0,4942,8,0.015516
gaia__L2_ded28325-3447-4c__claude,claude-sonnet-4-6,103,1.6917,0,0,7017,9,0.022596
gaia__L2_ded28325-3447-4c__claude,claude-sonnet-4-6,49,2.2137,0,0,7434,10,0.023037
gaia__L2_ded28325-3447-4c__claude,claude-sonnet-4-6,107,2.2329,0,0,8341,11,0.026628
gaia__L2_ded28325-3447-4c__claude,claude-sonnet-4-6,101,1.805,0,0,8656,12,0.027483
gaia__L2_ded28325-3447-4c__claude,claude-sonnet-4-6,76,2.9659,0,0,8873,13,0.027759
gaia__L2_ded28325-3447-4c__claude,claude-sonnet-4-6,46,2.9067,0,0,9780,14,0.03003
gaia__L2_ded28325-3447-4c__claude,claude-sonnet-4-6,231,1.3962,0,0,10660,15,0.035445000000000004
gaia__L2_ded28325-3447-4c__claude,claude-sonnet-4-6,737,0.0678,0,0,10953,16,0.043914
gaia__L2_ded28325-3447-4c__claude,claude-sonnet-4-6,935,0.2493,0,0,11604,17,0.048837000000000005
gaia__L2_ded28325-3447-4c__claude,claude-sonnet-4-6,1157,0.2448,1,0,12545,18,0.05499
gaia__L2_df6561b2-7ee5-45__claude,claude-sonnet-4-6,87,0.0,0,0,525,1,0.0028799999999999997
gaia__L2_df6561b2-7ee5-45__claude,claude-sonnet-4-6,119,0.3329,0,0,662,2,0.003771
gaia__L2_df6561b2-7ee5-45__claude,claude-sonnet-4-6,48,0.2093,1,0,837,3,0.0032310000000000004
gaia__L2_df6561b2-7ee5-45__claude,claude-sonnet-4-6,119,3.3608,1,0,1055,4,0.00495
gaia__L2_df6561b2-7ee5-45__claude,claude-sonnet-4-6,46,0.2879,1,0,1231,5,0.004383
gaia__L2_df6561b2-7ee5-45__claude,claude-sonnet-4-6,119,3.4939,1,0,1448,6,0.006129
gaia__L2_df6561b2-7ee5-45__claude,claude-sonnet-4-6,455,0.3973,1,0,1600,7,0.011625
gaia__L2_df6561b2-7ee5-45__claude,claude-sonnet-4-6,241,0.4104,1,0,2002,8,0.009621000000000001
gaia__L2_df6561b2-7ee5-45__claude,claude-sonnet-4-6,245,0.67,1,0,2620,9,0.011535
gaia__L2_df6561b2-7ee5-45__claude,claude-sonnet-4-6,428,0.83,1,0,3037,10,0.015531000000000001
gaia__L2_df6561b2-7ee5-45__claude,claude-sonnet-4-6,74,0.4158,1,0,3941,11,0.012933
gaia__L2_df6561b2-7ee5-45__claude,claude-sonnet-4-6,574,4.3175,1,0,4189,12,0.021177
gaia__L2_df6561b2-7ee5-45__claude,claude-sonnet-4-6,167,0.9455,1,0,4719,13,0.016662
gaia__L2_df6561b2-7ee5-45__claude,claude-sonnet-4-6,423,0.8383,1,0,4960,14,0.021225
gaia__L2_df6561b2-7ee5-45__claude,claude-sonnet-4-6,497,0.2725,1,0,5339,15,0.023472
gaia__L2_df6561b2-7ee5-45__claude,claude-sonnet-4-6,482,0.3989,1,0,5844,16,0.024762
gaia__L2_df6561b2-7ee5-45__claude,claude-sonnet-4-6,1558,0.8411,1,0,6943,17,0.044199
gaia__L2_df6561b2-7ee5-45__claude,claude-sonnet-4-6,351,0.2465,1,0,7911,18,0.028998
gaia__L2_df6561b2-7ee5-45__claude,claude-sonnet-4-6,307,0.2706,1,0,8230,19,0.029295
gaia__L2_e0c10771-d627-4f__claude,claude-sonnet-4-6,80,0.0,0,0,482,1,0.002646
gaia__L2_e0c10771-d627-4f__claude,claude-sonnet-4-6,61,10.6374,0,0,5307,2,0.016836
gaia__L2_e0c10771-d627-4f__claude,claude-sonnet-4-6,92,6.5672,0,0,9016,3,0.028428
gaia__L2_e0c10771-d627-4f__claude,claude-sonnet-4-6,80,3.735,0,0,12227,4,0.037881
gaia__L2_e0c10771-d627-4f__claude,claude-sonnet-4-6,64,1.8941,1,0,12393,5,0.038139000000000006
gaia__L2_e0c10771-d627-4f__claude,claude-sonnet-4-6,96,6.8268,1,0,14590,6,0.04521
gaia__L2_e0c10771-d627-4f__claude,claude-sonnet-4-6,61,2.2875,1,0,14950,7,0.045765
gaia__L2_e0c10771-d627-4f__claude,claude-sonnet-4-6,108,5.2215,1,0,17822,8,0.055086
gaia__L2_e0c10771-d627-4f__claude,claude-sonnet-4-6,101,5.2,1,0,22049,9,0.067662
gaia__L2_e0c10771-d627-4f__claude,claude-sonnet-4-6,89,2.7775,1,0,23133,10,0.070734
gaia__L2_e0c10771-d627-4f__claude,claude-sonnet-4-6,93,2.1729,1,0,25949,11,0.07924199999999999
gaia__L2_e29834fd-413a-45__claude,claude-sonnet-4-6,490,0.0,0,0,477,1,0.008781
gaia__L2_e29834fd-413a-45__claude,claude-sonnet-4-6,4,0.3607,0,0,916,2,0.002808
gaia__L2_e29834fd-413a-45__claude,claude-sonnet-4-6,73,0.0515,0,0,977,3,0.004026
gaia__L2_e29834fd-413a-45__claude,claude-sonnet-4-6,130,11.4646,0,0,5967,4,0.019851
gaia__L2_e29834fd-413a-45__claude,claude-sonnet-4-6,281,2.9325,0,0,9761,5,0.033498
gaia__L2_e29834fd-413a-45__claude,claude-sonnet-4-6,63,0.2279,0,0,10038,6,0.031059000000000003
gaia__L2_e29834fd-413a-45__claude,claude-sonnet-4-6,349,4.0984,0,0,13873,7,0.04685400000000001
gaia__L2_e29834fd-413a-45__claude,claude-sonnet-4-6,153,0.2584,0,0,14214,8,0.044937
gaia__L2_e2d69698-bc99-4e__claude,claude-sonnet-4-6,71,0.0,0,0,441,1,0.002388
gaia__L2_e2d69698-bc99-4e__claude,claude-sonnet-4-6,63,6.87,0,0,3435,2,0.01125
gaia__L2_e2d69698-bc99-4e__claude,claude-sonnet-4-6,87,5.8361,0,0,8209,3,0.025932
gaia__L2_e2d69698-bc99-4e__claude,claude-sonnet-4-6,95,6.747,0,0,12777,4,0.03975600000000001
gaia__L2_e2d69698-bc99-4e__claude,claude-sonnet-4-6,110,5.9352,0,0,16809,5,0.052077
gaia__L2_e2d69698-bc99-4e__claude,claude-sonnet-4-6,46,5.5602,0,0,21259,6,0.064467
gaia__L2_e2d69698-bc99-4e__claude,claude-sonnet-4-6,46,5.7714,0,0,26572,7,0.08040599999999999
gaia__L2_e2d69698-bc99-4e__claude,claude-sonnet-4-6,530,5.7062,0,0,31131,8,0.101343
gaia__L2_e2d69698-bc99-4e__claude,claude-sonnet-4-6,105,3.8627,0,0,35723,9,0.10874400000000001
gaia__L2_e4e91f1c-1dcd-43__claude,claude-sonnet-4-6,79,0.0,0,0,584,1,0.0029370000000000004
gaia__L2_e4e91f1c-1dcd-43__claude,claude-sonnet-4-6,59,6.0734,0,0,785,2,0.00324
gaia__L2_e4e91f1c-1dcd-43__claude,claude-sonnet-4-6,99,2.5489,0,0,1005,3,0.0045
gaia__L2_e4e91f1c-1dcd-43__claude,claude-sonnet-4-6,82,0.6654,0,0,1142,4,0.004656
gaia__L2_e4e91f1c-1dcd-43__claude,claude-sonnet-4-6,86,2.4354,0,0,1488,5,0.0057540000000000004
gaia__L2_e4e91f1c-1dcd-43__claude,claude-sonnet-4-6,99,2.1142,0,0,1742,6,0.006711
gaia__L2_e4e91f1c-1dcd-43__claude,claude-sonnet-4-6,46,2.2162,0,0,2532,7,0.008286
gaia__L2_e4e91f1c-1dcd-43__claude,claude-sonnet-4-6,167,1.6078,0,0,2867,8,0.011106000000000001
gaia__L2_e4e91f1c-1dcd-43__claude,claude-sonnet-4-6,115,0.685,0,0,3054,9,0.010887
gaia__L2_e4e91f1c-1dcd-43__claude,claude-sonnet-4-6,71,0.7025,0,0,3499,10,0.011562000000000001
gaia__L2_e4e91f1c-1dcd-43__claude,claude-sonnet-4-6,88,1.805,0,0,4026,11,0.013398
gaia__L2_e4e91f1c-1dcd-43__claude,claude-sonnet-4-6,85,2.5463,0,0,4151,12,0.013728
gaia__L2_e4e91f1c-1dcd-43__claude,claude-sonnet-4-6,66,2.0826,0,0,4619,13,0.014846999999999999
gaia__L2_e4e91f1c-1dcd-43__claude,claude-sonnet-4-6,104,2.5629,0,0,5173,14,0.017079
gaia__L2_e4e91f1c-1dcd-43__claude,claude-sonnet-4-6,80,2.7993,0,0,5396,15,0.017388
gaia__L2_e4e91f1c-1dcd-43__claude,claude-sonnet-4-6,111,2.5117,0,0,5723,16,0.018834
gaia__L2_e4e91f1c-1dcd-43__claude,claude-sonnet-4-6,108,1.1182,0,0,6826,17,0.022098
gaia__L2_e4e91f1c-1dcd-43__claude,claude-sonnet-4-6,103,0.4562,0,0,6999,18,0.022542000000000003
gaia__L2_e4e91f1c-1dcd-43__claude,claude-sonnet-4-6,76,1.898,0,0,7168,19,0.022644
gaia__L2_e4e91f1c-1dcd-43__claude,claude-sonnet-4-6,87,2.5676,0,0,8339,20,0.026322
gaia__L2_e4e91f1c-1dcd-43__claude,claude-sonnet-4-6,72,4.0431,0,0,9514,21,0.029622000000000002
gaia__L2_e4e91f1c-1dcd-43__claude,claude-sonnet-4-6,93,26.948,0,0,11133,22,0.034794
gaia__L2_e4e91f1c-1dcd-43__claude,claude-sonnet-4-6,109,4.0311,0,0,12340,23,0.038655
gaia__L2_e8cb5b03-41e0-40__claude,claude-sonnet-4-6,112,0.0,0,0,521,1,0.0032430000000000002
gaia__L2_e8cb5b03-41e0-40__claude,claude-sonnet-4-6,96,6.83,0,0,1715,2,0.006585000000000001
gaia__L2_e8cb5b03-41e0-40__claude,claude-sonnet-4-6,91,2.9564,0,0,2918,3,0.010119
gaia__L2_e8cb5b03-41e0-40__claude,claude-sonnet-4-6,91,3.5495,0,0,3974,4,0.013287
gaia__L2_e8cb5b03-41e0-40__claude,claude-sonnet-4-6,86,3.3372,0,0,5164,5,0.016782000000000002
gaia__L2_e8cb5b03-41e0-40__claude,claude-sonnet-4-6,84,2.0697,0,0,6378,6,0.020394000000000002
gaia__L2_e8cb5b03-41e0-40__claude,claude-sonnet-4-6,119,3.9412,0,0,7444,7,0.024117
gaia__L2_e8cb5b03-41e0-40__claude,claude-sonnet-4-6,106,10.0927,0,0,7593,8,0.024369000000000002
gaia__L2_e8cb5b03-41e0-40__claude,claude-sonnet-4-6,106,6.2776,0,0,7724,9,0.024762000000000003
gaia__L2_e8cb5b03-41e0-40__claude,claude-sonnet-4-6,101,9.0569,0,0,8376,10,0.026643
gaia__L2_e8cb5b03-41e0-40__claude,claude-sonnet-4-6,107,12.2168,0,0,8505,11,0.02712
gaia__L2_e8cb5b03-41e0-40__claude,claude-sonnet-4-6,164,19.2841,0,0,8636,12,0.028368
gaia__L2_e8cb5b03-41e0-40__claude,claude-sonnet-4-6,167,2.7172,1,0,8823,13,0.028974
gaia__L2_e8cb5b03-41e0-40__claude,claude-sonnet-4-6,160,1.1158,1,0,9013,14,0.029439
gaia__L2_e8cb5b03-41e0-40__claude,claude-sonnet-4-6,193,23.208,1,0,9203,15,0.030504000000000003
gaia__L2_e8cb5b03-41e0-40__claude,claude-sonnet-4-6,189,0.2075,1,0,9454,16,0.031197000000000003
gaia__L2_e8cb5b03-41e0-40__claude,claude-sonnet-4-6,168,25.2269,1,0,9778,17,0.031854
gaia__L2_e8cb5b03-41e0-40__claude,claude-sonnet-4-6,111,30.7601,1,0,10921,18,0.034428
gaia__L2_e9a2c537-8232-4c__claude,claude-sonnet-4-6,75,0.0,0,0,511,1,0.002658
gaia__L2_e9a2c537-8232-4c__claude,claude-sonnet-4-6,99,0.3226,0,0,682,2,0.0035310000000000003
gaia__L2_e9a2c537-8232-4c__claude,claude-sonnet-4-6,124,0.2426,0,0,813,3,0.004299000000000001
gaia__L2_e9a2c537-8232-4c__claude,claude-sonnet-4-6,231,4.7324,0,0,1928,4,0.009249
gaia__L2_e9a2c537-8232-4c__claude,claude-sonnet-4-6,289,0.4814,0,0,2409,5,0.011562
gaia__L2_e9a2c537-8232-4c__claude,claude-sonnet-4-6,150,0.5425,0,0,3209,6,0.011877
gaia__L2_e9a2c537-8232-4c__claude,claude-sonnet-4-6,336,0.6793,0,0,4623,7,0.018909000000000002
gaia__L2_e9a2c537-8232-4c__claude,claude-sonnet-4-6,75,12.3308,0,0,5112,8,0.016461
gaia__L2_e9a2c537-8232-4c__claude,claude-sonnet-4-6,155,2.4511,0,0,5228,9,0.018009
gaia__L2_e9a2c537-8232-4c__claude,claude-sonnet-4-6,72,0.7465,1,0,5708,10,0.018204
gaia__L2_e9a2c537-8232-4c__claude,claude-sonnet-4-6,100,3.2074,1,0,5909,11,0.019227
gaia__L2_e9a2c537-8232-4c__claude,claude-sonnet-4-6,191,1.5978,1,0,6054,12,0.021027
gaia__L2_e9a2c537-8232-4c__claude,claude-sonnet-4-6,546,0.8295,1,0,7781,13,0.031533
gaia__L2_e9a2c537-8232-4c__claude,claude-sonnet-4-6,90,0.2578,1,0,8412,14,0.026586000000000002
gaia__L2_ecbc4f94-95a3-4c__claude,claude-sonnet-4-6,92,0.0,0,0,435,1,0.002685
gaia__L2_ecbc4f94-95a3-4c__claude,claude-sonnet-4-6,108,7.6016,0,0,9388,2,0.029784
gaia__L2_ecbc4f94-95a3-4c__claude,claude-sonnet-4-6,110,4.6596,0,0,18911,3,0.058383
gaia__L2_ecbc4f94-95a3-4c__claude,claude-sonnet-4-6,114,4.8875,0,0,23755,4,0.072975
gaia__L2_ecbc4f94-95a3-4c__claude,claude-sonnet-4-6,468,1.9594,0,0,24098,5,0.079314
gaia__L2_ecbc4f94-95a3-4c__claude,claude-sonnet-4-6,358,0.2378,1,0,24705,6,0.079485
gaia__L2_ecbc4f94-95a3-4c__claude,claude-sonnet-4-6,112,0.2152,1,0,25173,7,0.077199
gaia__L2_ecbc4f94-95a3-4c__claude,claude-sonnet-4-6,166,1.5026,1,0,25535,8,0.07909500000000001
gaia__L2_ed58682d-bc52-4b__claude,claude-sonnet-4-6,104,0.0,0,0,443,1,0.002889
gaia__L2_ed58682d-bc52-4b__claude,claude-sonnet-4-6,121,10.3809,0,0,5836,2,0.019323
gaia__L2_ed58682d-bc52-4b__claude,claude-sonnet-4-6,46,4.1166,0,0,6949,3,0.021537
gaia__L2_ed58682d-bc52-4b__claude,claude-sonnet-4-6,3,1.811,0,0,7660,4,0.023025
gaia__L2_ed58682d-bc52-4b__claude,claude-sonnet-4-6,1,0.0551,0,0,7803,5,0.023424
gaia__L2_ed58682d-bc52-4b__claude,claude-sonnet-4-6,18,0.0737,1,0,7927,6,0.024051
gaia__L2_ed58682d-bc52-4b__claude,claude-sonnet-4-6,18,0.0747,1,0,8041,7,0.024393
gaia__L2_ed58682d-bc52-4b__claude,claude-sonnet-4-6,18,0.0756,1,0,8154,8,0.024732
gaia__L2_ed58682d-bc52-4b__claude,claude-sonnet-4-6,18,0.0761,1,0,8267,9,0.025071
gaia__L2_ed58682d-bc52-4b__claude,claude-sonnet-4-6,18,0.0767,1,0,8380,10,0.02541
gaia__L2_ed58682d-bc52-4b__claude,claude-sonnet-4-6,18,0.0766,1,0,8494,11,0.025752
gaia__L2_ed58682d-bc52-4b__claude,claude-sonnet-4-6,18,0.079,1,0,8607,12,0.026091
gaia__L2_ed58682d-bc52-4b__claude,claude-sonnet-4-6,25,0.0827,1,0,8720,13,0.026535
gaia__L2_ed58682d-bc52-4b__claude,claude-sonnet-4-6,25,0.0802,1,0,8833,14,0.026874000000000002
gaia__L2_ed58682d-bc52-4b__claude,claude-sonnet-4-6,358,0.0809,1,0,8947,15,0.032211000000000004
gaia__L2_f0f46385-fc03-45__claude,claude-sonnet-4-6,80,0.0,0,0,475,1,0.002625
gaia__L2_f0f46385-fc03-45__claude,claude-sonnet-4-6,82,10.06,0,0,5266,2,0.017027999999999998
gaia__L2_f0f46385-fc03-45__claude,claude-sonnet-4-6,76,2.9714,0,0,8530,3,0.02673
gaia__L2_f0f46385-fc03-45__claude,claude-sonnet-4-6,704,2.8034,0,0,14481,4,0.054003
gaia__L2_f0f46385-fc03-45__claude,claude-sonnet-4-6,163,0.241,0,0,15449,5,0.048792
gaia__L2_f0f46385-fc03-45__claude,claude-sonnet-4-6,110,3.7209,0,0,20103,6,0.061959
gaia__L2_f0f46385-fc03-45__claude,claude-sonnet-4-6,177,5.4646,0,0,24316,7,0.075603
gaia__L2_f2feb6a4-363c-4c__claude,claude-sonnet-4-6,94,0.0,0,0,513,1,0.0029490000000000002
gaia__L2_f2feb6a4-363c-4c__claude,claude-sonnet-4-6,79,5.9974,0,0,652,2,0.0031409999999999997
gaia__L2_f2feb6a4-363c-4c__claude,claude-sonnet-4-6,77,2.0928,0,0,977,3,0.004086
gaia__L2_f2feb6a4-363c-4c__claude,claude-sonnet-4-6,85,1.7808,0,0,1410,4,0.005505
gaia__L2_f2feb6a4-363c-4c__claude,claude-sonnet-4-6,89,2.3903,0,0,1535,5,0.00594
gaia__L2_f2feb6a4-363c-4c__claude,claude-sonnet-4-6,61,3.6819,0,0,1752,6,0.006171
gaia__L2_f2feb6a4-363c-4c__claude,claude-sonnet-4-6,111,1.8068,0,0,2136,7,0.008073
gaia__L2_f2feb6a4-363c-4c__claude,claude-sonnet-4-6,58,1.7664,0,0,2537,8,0.008481
gaia__L2_f2feb6a4-363c-4c__claude,claude-sonnet-4-6,77,2.2197,1,0,2683,9,0.009204
gaia__L2_f2feb6a4-363c-4c__claude,claude-sonnet-4-6,73,31.5177,1,0,2843,10,0.009624
gaia__L2_f2feb6a4-363c-4c__claude,claude-sonnet-4-6,84,1.7181,1,0,3033,11,0.010359
gaia__L2_f2feb6a4-363c-4c__claude,claude-sonnet-4-6,66,2.8185,1,0,3158,12,0.010464
gaia__L2_f2feb6a4-363c-4c__claude,claude-sonnet-4-6,73,1.8865,1,0,3295,13,0.01098
gaia__L2_f2feb6a4-363c-4c__claude,claude-sonnet-4-6,69,2.1307,1,0,3641,14,0.011958
gaia__L2_f2feb6a4-363c-4c__claude,claude-sonnet-4-6,66,1.6216,1,0,3811,15,0.012423
gaia__L2_f2feb6a4-363c-4c__claude,claude-sonnet-4-6,55,2.7681,1,0,4744,16,0.015057
gaia__L2_f2feb6a4-363c-4c__claude,claude-sonnet-4-6,76,2.0319,1,0,6147,17,0.019580999999999998
gaia__L2_f2feb6a4-363c-4c__claude,claude-sonnet-4-6,62,2.0249,1,0,6319,18,0.019887000000000002
gaia__L2_f2feb6a4-363c-4c__claude,claude-sonnet-4-6,97,3.4751,1,0,9587,19,0.030216000000000003
gaia__L2_f2feb6a4-363c-4c__claude,claude-sonnet-4-6,142,2.7758,1,0,12481,20,0.039573000000000004
gaia__L2_f2feb6a4-363c-4c__claude,claude-sonnet-4-6,139,3.481,1,0,15481,21,0.048528
gaia__L2_f2feb6a4-363c-4c__claude,claude-sonnet-4-6,151,2.583,1,0,18526,22,0.057843000000000006
gaia__L2_f2feb6a4-363c-4c__claude,claude-sonnet-4-6,63,1.5961,1,0,18706,23,0.057063
gaia__L2_f3917a3d-1d17-4e__claude,claude-sonnet-4-6,87,0.0,0,0,445,1,0.00264
gaia__L2_f3917a3d-1d17-4e__claude,claude-sonnet-4-6,106,22.2727,0,0,11045,2,0.034725
gaia__L2_f3917a3d-1d17-4e__claude,claude-sonnet-4-6,104,2.0953,0,0,11433,3,0.035859
gaia__L2_f3917a3d-1d17-4e__claude,claude-sonnet-4-6,146,6.8202,0,0,21582,4,0.066936
gaia__L2_f3917a3d-1d17-4e__claude,claude-sonnet-4-6,311,0.9054,0,0,21872,5,0.07028100000000001
gaia__L2_f3917a3d-1d17-4e__claude,claude-sonnet-4-6,497,1.2644,0,0,22196,6,0.07404300000000001
gaia__L2_f3917a3d-1d17-4e__claude,claude-sonnet-4-6,464,0.7447,1,0,22928,7,0.07574399999999999
gaia__L2_f3917a3d-1d17-4e__claude,claude-sonnet-4-6,39,13.2151,1,0,23452,8,0.070941
gaia__L2_f46b4380-207e-44__claude,claude-sonnet-4-6,96,0.0,0,0,492,1,0.002916
