session_id,model,output_length,pre_gap,is_system_prompt_present,input_tokens,turn_number,has_error,turn_cost
swebench__sphinx-doc__sphinx-10435__minimax,minimax-m2.5,88,0.2481,1,35044,4,0,0.005357799999999999
swebench__sphinx-doc__sphinx-10435__minimax,minimax-m2.5,101,11.9232,1,35282,5,0,0.0054084499999999995
swebench__sphinx-doc__sphinx-10435__minimax,minimax-m2.5,94,0.7544,1,35523,6,0,0.005436549999999999
swebench__sphinx-doc__sphinx-10435__minimax,minimax-m2.5,536,0.1288,1,36137,7,0,0.006036950000000001
swebench__sphinx-doc__sphinx-10435__minimax,minimax-m2.5,109,0.1105,1,36941,8,0,0.0056665
swebench__sphinx-doc__sphinx-10435__minimax,minimax-m2.5,92,0.0668,1,36995,9,0,0.005655049999999999
swebench__sphinx-doc__sphinx-10435__minimax,minimax-m2.5,54,0.7577,1,37205,10,0,0.00564285
swebench__sphinx-doc__sphinx-10435__minimax,minimax-m2.5,54,0.773,1,37425,11,0,0.00567585
swebench__sphinx-doc__sphinx-10435__minimax,minimax-m2.5,53,0.7649,1,37584,12,0,0.005698549999999999
swebench__sphinx-doc__sphinx-10435__minimax,minimax-m2.5,59,0.7641,1,37859,13,0,0.0057466999999999996
swebench__sphinx-doc__sphinx-10435__minimax__run2,minimax-m2.5,155,0.0,1,20766,1,1,0.00329315
swebench__sphinx-doc__sphinx-10435__minimax__run2,minimax-m2.5,93,0.7478,1,21052,2,0,0.0032647500000000003
swebench__sphinx-doc__sphinx-10435__minimax__run2,minimax-m2.5,87,0.0603,1,21106,3,0,0.0032659499999999997
swebench__sphinx-doc__sphinx-10435__minimax__run2,minimax-m2.5,183,0.7265,1,21480,4,0,0.0034324499999999997
swebench__sphinx-doc__sphinx-10435__minimax__run2,minimax-m2.5,211,0.1051,1,22156,5,0,0.00356605
swebench__sphinx-doc__sphinx-10435__minimax__run2,minimax-m2.5,280,0.0858,1,22792,6,0,0.0037408
swebench__sphinx-doc__sphinx-10435__minimax__run2,minimax-m2.5,536,0.7306,1,23958,7,0,0.0042101
swebench__sphinx-doc__sphinx-10435__minimax__run2,minimax-m2.5,269,0.7329,1,24600,8,0,0.00399935
swebench__sphinx-doc__sphinx-10435__minimax__run2,minimax-m2.5,571,0.0626,1,24651,9,0,0.0043543
swebench__sphinx-doc__sphinx-10435__minimax__run2,minimax-m2.5,415,0.7398,1,25618,10,0,0.0043199499999999995
swebench__sphinx-doc__sphinx-10435__minimax__run2,minimax-m2.5,428,0.0904,1,26447,11,0,0.00445925
swebench__sphinx-doc__sphinx-10435__minimax__run2,minimax-m2.5,560,0.06,1,26499,12,0,0.00461885
swebench__sphinx-doc__sphinx-10435__minimax__run2,minimax-m2.5,90,0.7012,1,27179,13,0,0.00418035
swebench__sphinx-doc__sphinx-10435__minimax__run2,minimax-m2.5,436,0.0789,1,27234,14,0,0.0045865
swebench__sphinx-doc__sphinx-10435__minimax__run2,minimax-m2.5,841,0.7444,1,28028,15,0,0.00517135
swebench__sphinx-doc__sphinx-10435__minimax__run2,minimax-m2.5,501,0.744,1,29446,16,0,0.00499305
swebench__sphinx-doc__sphinx-10435__minimax__run2,minimax-m2.5,90,15.9665,1,30113,17,0,0.00462045
swebench__sphinx-doc__sphinx-10435__minimax__run2,minimax-m2.5,67,0.0739,1,30167,18,0,0.0046021000000000005
swebench__sphinx-doc__sphinx-10435__minimax__run2,minimax-m2.5,66,0.7407,1,30359,19,0,0.00462975
swebench__sphinx-doc__sphinx-10435__minimax__run2,minimax-m2.5,79,0.7434,1,30767,20,0,0.0047059
swebench__sphinx-doc__sphinx-10435__minimax__run2,minimax-m2.5,77,0.0807,1,30822,21,0,0.004711849999999999
swebench__sphinx-doc__sphinx-10435__minimax__run2,minimax-m2.5,77,0.7432,1,31076,22,0,0.004749949999999999
swebench__sphinx-doc__sphinx-10435__minimax__run2,minimax-m2.5,80,0.0877,1,31131,23,0,0.00476165
swebench__sphinx-doc__sphinx-10435__minimax__run2,minimax-m2.5,77,0.0595,1,31186,24,0,0.004766449999999999
swebench__sphinx-doc__sphinx-10435__minimax__run2,minimax-m2.5,77,0.084,1,31242,25,0,0.00477485
swebench__sphinx-doc__sphinx-10435__minimax__run2,minimax-m2.5,77,0.0662,1,31297,26,0,0.004783099999999999
swebench__sphinx-doc__sphinx-10435__minimax__run2,minimax-m2.5,77,0.0602,1,31353,27,0,0.0047915
swebench__sphinx-doc__sphinx-10435__minimax__run2,minimax-m2.5,100,0.0613,1,31408,28,0,0.004826199999999999
swebench__sphinx-doc__sphinx-10435__minimax__run2,minimax-m2.5,100,0.0692,1,31464,29,0,0.0048346
swebench__sphinx-doc__sphinx-10435__minimax__run2,minimax-m2.5,70,0.0651,1,31519,30,0,0.004808349999999999
swebench__sphinx-doc__sphinx-10435__minimax__run2,minimax-m2.5,478,1.1522,1,32206,31,0,0.0053806
swebench__sphinx-doc__sphinx-10435__minimax__run2,minimax-m2.5,549,0.093,1,32926,32,0,0.00557025
swebench__sphinx-doc__sphinx-10435__minimax__run2,minimax-m2.5,704,0.747,1,33565,33,0,0.005844349999999999
swebench__sphinx-doc__sphinx-10435__minimax__run2,minimax-m2.5,637,0.7562,1,34523,34,0,0.005911
swebench__sphinx-doc__sphinx-10435__minimax__run2,minimax-m2.5,85,0.7563,1,35335,35,0,0.005397999999999999
swebench__sphinx-doc__sphinx-10435__minimax__run2,minimax-m2.5,85,0.0662,1,35389,36,0,0.005406099999999999
swebench__sphinx-doc__sphinx-10435__minimax__run2,minimax-m2.5,106,0.0929,1,35445,37,0,0.00543865
swebench__sphinx-doc__sphinx-10449__claude,claude-sonnet-4-6,118,0.0,1,6342,1,0,0.020796000000000002
swebench__sphinx-doc__sphinx-10449__claude,claude-sonnet-4-6,79,0.3033,1,8059,2,0,0.025362
swebench__sphinx-doc__sphinx-10449__claude,claude-sonnet-4-6,96,0.0363,1,8192,3,0,0.026016
swebench__sphinx-doc__sphinx-10449__claude,claude-sonnet-4-6,98,1.2434,1,8427,4,0,0.026751
swebench__sphinx-doc__sphinx-10449__claude,claude-sonnet-4-6,98,2.1399,1,8595,5,0,0.027255
swebench__sphinx-doc__sphinx-10449__claude,claude-sonnet-4-6,100,5.101,1,8762,6,0,0.027786000000000005
swebench__sphinx-doc__sphinx-10449__claude,claude-sonnet-4-6,87,8.4875,1,9110,7,0,0.028635
swebench__sphinx-doc__sphinx-10449__claude,claude-sonnet-4-6,122,0.045,1,9257,8,0,0.029600999999999995
swebench__sphinx-doc__sphinx-10449__claude,claude-sonnet-4-6,111,0.7052,1,9449,9,0,0.030012000000000004
swebench__sphinx-doc__sphinx-10449__claude,claude-sonnet-4-6,106,0.6929,1,9648,10,0,0.030534000000000002
swebench__sphinx-doc__sphinx-10449__claude,claude-sonnet-4-6,270,0.7094,1,9893,11,0,0.033729
swebench__sphinx-doc__sphinx-10449__claude,claude-sonnet-4-6,144,0.0529,1,10240,12,0,0.032880000000000006
swebench__sphinx-doc__sphinx-10449__claude,claude-sonnet-4-6,126,0.7012,1,10441,13,0,0.033213000000000006
swebench__sphinx-doc__sphinx-10449__claude,claude-sonnet-4-6,82,0.7023,1,10656,14,0,0.033198000000000005
swebench__sphinx-doc__sphinx-10449__claude,claude-sonnet-4-6,266,1.1359,1,10981,15,0,0.036933
swebench__sphinx-doc__sphinx-10449__claude,claude-sonnet-4-6,127,0.0594,1,11297,16,0,0.035795999999999994
swebench__sphinx-doc__sphinx-10449__claude,claude-sonnet-4-6,113,0.0711,1,11522,17,0,0.036261
swebench__sphinx-doc__sphinx-10449__claude,claude-sonnet-4-6,1578,0.7017,1,14046,18,0,0.06580799999999999
swebench__sphinx-doc__sphinx-10449__claude,claude-sonnet-4-6,144,0.0679,1,15558,19,0,0.048834
swebench__sphinx-doc__sphinx-10449__claude,claude-sonnet-4-6,77,0.7259,1,15759,20,0,0.048432
swebench__sphinx-doc__sphinx-10449__claude,claude-sonnet-4-6,77,0.606,1,15887,21,0,0.048816
swebench__sphinx-doc__sphinx-10449__minimax,minimax-m2.5,99,0.0,1,39188,1,1,0.0059920500000000005
swebench__sphinx-doc__sphinx-10449__minimax,minimax-m2.5,48,0.1268,1,39402,2,0,0.0059654999999999994
swebench__sphinx-doc__sphinx-10449__minimax,minimax-m2.5,69,0.7491,1,39571,3,0,0.0060149999999999995
swebench__sphinx-doc__sphinx-10449__minimax,minimax-m2.5,106,0.7457,1,39808,4,0,0.006093100000000001
swebench__sphinx-doc__sphinx-10449__minimax,minimax-m2.5,122,0.1009,1,40000,5,0,0.0061403000000000004
swebench__sphinx-doc__sphinx-10449__minimax,minimax-m2.5,91,0.1018,1,40204,6,0,0.00613525
swebench__sphinx-doc__sphinx-10449__minimax,minimax-m2.5,65,0.1032,1,40383,7,0,0.0061322
swebench__sphinx-doc__sphinx-10449__minimax,minimax-m2.5,59,0.7584,1,40570,8,0,0.00615335
swebench__sphinx-doc__sphinx-10449__minimax,minimax-m2.5,50,0.7538,1,40750,9,0,0.00617
swebench__sphinx-doc__sphinx-10449__minimax,minimax-m2.5,55,0.7561,1,41061,10,0,0.0062223999999999995
swebench__sphinx-doc__sphinx-10449__minimax,minimax-m2.5,53,0.7553,1,41239,11,0,0.006246799999999999
swebench__sphinx-doc__sphinx-10449__minimax,minimax-m2.5,77,0.7567,1,41968,12,0,0.00638375
swebench__sphinx-doc__sphinx-10449__minimax,minimax-m2.5,62,1.7738,1,42151,13,0,0.00639395
swebench__sphinx-doc__sphinx-10449__minimax,minimax-m2.5,64,0.7569,1,42333,14,0,0.00642355
swebench__sphinx-doc__sphinx-10449__minimax,minimax-m2.5,74,4.8222,1,43726,15,0,0.006644000000000001
swebench__sphinx-doc__sphinx-10449__minimax,minimax-m2.5,55,1.274,1,44050,16,0,0.00667075
swebench__sphinx-doc__sphinx-10449__minimax,minimax-m2.5,137,0.7576,1,44280,17,0,0.00679955
swebench__sphinx-doc__sphinx-10449__minimax,minimax-m2.5,114,1.7779,1,44547,18,0,0.0068131500000000005
swebench__sphinx-doc__sphinx-10449__minimax,minimax-m2.5,462,0.1279,1,47119,19,1,0.00759915
swebench__sphinx-doc__sphinx-10449__minimax,minimax-m2.5,335,0.7629,1,47707,20,0,0.0075413
swebench__sphinx-doc__sphinx-10449__minimax,minimax-m2.5,52,1.787,1,48136,21,0,0.007280199999999999
swebench__sphinx-doc__sphinx-10449__minimax,minimax-m2.5,55,0.7603,1,48672,22,0,0.00736405
swebench__sphinx-doc__sphinx-10449__minimax,minimax-m2.5,45,0.7609,1,48971,23,0,0.007397399999999999
swebench__sphinx-doc__sphinx-10449__minimax,minimax-m2.5,55,0.7678,1,49220,24,0,0.00744625
swebench__sphinx-doc__sphinx-10449__minimax,minimax-m2.5,70,0.7703,1,49775,25,0,0.00754675
swebench__sphinx-doc__sphinx-10449__minimax,minimax-m2.5,139,0.7644,1,49973,26,0,0.007655799999999999
swebench__sphinx-doc__sphinx-10449__minimax,minimax-m2.5,80,0.7694,1,50787,27,0,0.0077100499999999995
swebench__sphinx-doc__sphinx-10449__minimax,minimax-m2.5,144,0.7653,1,51033,28,0,0.007820549999999999
swebench__sphinx-doc__sphinx-10449__minimax,minimax-m2.5,68,10.4292,1,51426,29,0,0.007792099999999999
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,116,0.0,1,12085,1,1,0.0019461499999999998
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,123,0.0453,1,12138,2,0,0.0019621499999999997
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,110,0.7246,1,12870,3,0,0.002057
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,67,0.6905,1,13110,4,0,0.00204355
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,66,0.6854,1,13770,5,0,0.0021413999999999995
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,65,0.6911,1,14666,6,0,0.00227465
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,68,0.6924,1,14868,7,0,0.0023084
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,91,0.6864,1,15136,8,0,0.00237505
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,70,1.713,1,15324,9,0,0.0023791
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,66,0.9541,1,15507,10,0,0.00240195
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,90,5.2656,1,16898,11,0,0.0026382
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,97,10.8451,1,17236,12,0,0.0026969500000000005
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,107,0.7015,1,17991,13,0,0.0028217
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,60,0.6938,1,18586,14,0,0.0028569
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,95,0.7028,1,19085,15,0,0.0029720000000000002
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,199,0.0726,1,21628,16,1,0.00347305
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,73,0.7048,1,22125,17,0,0.0034027
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,143,0.0707,1,22740,18,0,0.00357545
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,83,0.7078,1,23821,19,0,0.0036685999999999997
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,98,0.6969,1,24188,20,0,0.0037408999999999997
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,88,1.0334,1,24398,21,0,0.0037608999999999997
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,84,0.1062,1,24761,22,0,0.0038107499999999995
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,89,0.7143,1,25155,23,0,0.0038756
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,113,0.093,1,25674,24,0,0.00398105
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,122,0.0753,1,26335,25,0,0.00409055
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,89,0.7157,1,26802,26,0,0.00412265
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,239,0.0878,1,27342,27,0,0.0043761500000000005
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,152,0.7212,1,28022,28,0,0.004378099999999999
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,231,0.4787,1,28830,29,1,0.00459015
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,280,0.7252,1,29367,30,0,0.00472705
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,661,0.0806,1,30367,31,0,0.0053152
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,89,0.73,1,31221,32,0,0.0047855
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,258,0.0911,1,31877,33,0,0.005078249999999999
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,66,0.0735,1,32215,34,0,0.00490815
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,62,0.7293,1,33044,35,0,0.005027899999999999
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,94,0.7333,1,33627,36,0,0.0051521499999999994
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,78,0.1233,1,34253,37,0,0.0052276499999999995
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,87,0.7295,1,34532,38,0,0.00527985
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,83,0.0751,1,35488,39,0,0.00541865
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,88,0.7237,1,36697,40,0,0.00560575
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,363,0.0973,1,37663,41,0,0.0060669
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,510,0.7413,1,38223,42,0,0.00631995
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,40,0.7475,1,38880,43,0,0.0058779999999999995
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,91,1.7546,1,39242,44,0,0.00599095
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,107,1.7607,1,39799,45,0,0.0060929
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,110,0.7413,1,40017,46,0,0.00612905
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,48,0.0992,1,40239,47,0,0.00609105
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,108,0.751,1,40396,48,0,0.0061836
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,51,0.1025,1,40591,49,0,0.0061473000000000005
swebench__sphinx-doc__sphinx-10449__minimax__run2,minimax-m2.5,123,1.2703,1,40751,50,0,0.0062541
swebench__sphinx-doc__sphinx-10466__minimax,minimax-m2.5,168,0.0,1,49196,1,1,0.0075726
swebench__sphinx-doc__sphinx-10466__minimax,minimax-m2.5,363,0.1603,1,49691,2,0,0.007871099999999999
swebench__sphinx-doc__sphinx-10466__minimax,minimax-m2.5,99,0.108,1,50519,3,0,0.0076917
swebench__sphinx-doc__sphinx-10466__minimax,minimax-m2.5,851,0.1189,1,51362,4,1,0.008682949999999998
swebench__sphinx-doc__sphinx-10466__minimax,minimax-m2.5,92,0.1161,1,53081,5,0,0.008067949999999999
swebench__sphinx-doc__sphinx-10466__minimax,minimax-m2.5,64,0.7314,1,53295,6,0,0.00806785
swebench__sphinx-doc__sphinx-10466__minimax,minimax-m2.5,76,2.7661,1,53534,7,0,0.0081175
swebench__sphinx-doc__sphinx-10466__minimax,minimax-m2.5,83,0.7357,1,53758,8,1,0.00815915
swebench__sphinx-doc__sphinx-10466__minimax,minimax-m2.5,72,4.8022,1,54244,9,0,0.008219399999999998
swebench__sphinx-doc__sphinx-10466__minimax,minimax-m2.5,115,5.8218,1,58787,10,0,0.0089503
swebench__sphinx-doc__sphinx-10466__minimax,minimax-m2.5,396,3.2849,1,59405,11,0,0.00936615
swebench__sphinx-doc__sphinx-10466__minimax__run2,minimax-m2.5,172,0.0,1,14486,1,1,0.0023707000000000003
swebench__sphinx-doc__sphinx-10466__minimax__run2,minimax-m2.5,68,0.7147,1,15403,2,0,0.00238865
swebench__sphinx-doc__sphinx-10466__minimax__run2,minimax-m2.5,66,0.6754,1,16104,3,0,0.0024915
swebench__sphinx-doc__sphinx-10466__minimax__run2,minimax-m2.5,68,0.6741,1,16539,4,0,0.00255905
swebench__sphinx-doc__sphinx-10466__minimax__run2,minimax-m2.5,437,0.0695,1,20614,5,1,0.00359465
swebench__sphinx-doc__sphinx-10466__minimax__run2,minimax-m2.5,65,0.6772,1,21220,6,0,0.00325775
swebench__sphinx-doc__sphinx-10466__minimax__run2,minimax-m2.5,801,0.0419,1,21675,7,0,0.0041724
swebench__sphinx-doc__sphinx-10466__minimax__run2,minimax-m2.5,78,0.7008,1,22812,8,0,0.0035114999999999994
swebench__sphinx-doc__sphinx-10466__minimax__run2,minimax-m2.5,1466,0.0854,1,26712,9,1,0.005692699999999999
swebench__sphinx-doc__sphinx-10466__minimax__run2,minimax-m2.5,845,0.0477,1,28412,10,0,0.00523355
swebench__sphinx-doc__sphinx-10466__minimax__run2,minimax-m2.5,120,0.0969,1,29787,11,0,0.00460605
swebench__sphinx-doc__sphinx-10466__minimax__run2,minimax-m2.5,71,0.7054,1,30040,12,0,0.0045876499999999995
swebench__sphinx-doc__sphinx-10466__minimax__run2,minimax-m2.5,76,2.7298,1,30356,13,0,0.0046408
swebench__sphinx-doc__sphinx-10466__minimax__run2,minimax-m2.5,96,0.7206,1,30581,14,1,0.00469755
swebench__sphinx-doc__sphinx-10466__minimax__run2,minimax-m2.5,76,4.7552,1,31253,15,0,0.00477535
swebench__sphinx-doc__sphinx-10466__minimax__run2,minimax-m2.5,666,4.7642,1,32248,16,1,0.0056031
swebench__sphinx-doc__sphinx-10466__minimax__run2,minimax-m2.5,687,0.0555,1,33149,17,0,0.005762399999999999
swebench__sphinx-doc__sphinx-10466__minimax__run2,minimax-m2.5,602,0.1198,1,34319,18,0,0.00584015
swebench__sphinx-doc__sphinx-10466__minimax__run2,minimax-m2.5,195,4.7787,1,35616,19,0,0.005566649999999999
swebench__sphinx-doc__sphinx-10466__minimax__run2,minimax-m2.5,973,0.061,1,35908,20,0,0.0065051499999999995
swebench__sphinx-doc__sphinx-10466__minimax__run2,minimax-m2.5,100,0.0793,1,37798,21,0,0.005784699999999999
swebench__sphinx-doc__sphinx-10466__minimax__run2,minimax-m2.5,99,1.2253,1,38853,22,0,0.0059418
swebench__sphinx-doc__sphinx-10466__minimax__run2,minimax-m2.5,137,5.2938,1,43429,23,0,0.006671900000000001
swebench__sphinx-doc__sphinx-10466__minimax__run2,minimax-m2.5,145,3.272,1,44075,24,0,0.006778
swebench__sphinx-doc__sphinx-10466__minimax__run2,minimax-m2.5,88,0.0689,1,44302,25,0,0.0067465
swebench__sphinx-doc__sphinx-10466__minimax__run2,minimax-m2.5,882,0.0791,1,44682,26,0,0.0077166
swebench__sphinx-doc__sphinx-10614__minimax,minimax-m2.5,48,0.0,1,11665,1,1,0.00180495
swebench__sphinx-doc__sphinx-10614__minimax,minimax-m2.5,59,0.0333,1,11718,2,0,0.0018255499999999998
swebench__sphinx-doc__sphinx-10614__minimax,minimax-m2.5,59,0.7099,1,12406,3,0,0.00192875
swebench__sphinx-doc__sphinx-10614__minimax,minimax-m2.5,63,0.6883,1,13101,4,0,0.0020375999999999997
swebench__sphinx-doc__sphinx-10614__minimax,minimax-m2.5,70,0.6913,1,13871,5,0,0.0021611499999999997
swebench__sphinx-doc__sphinx-10614__minimax,minimax-m2.5,76,0.6976,1,14413,6,0,0.0022493500000000002
swebench__sphinx-doc__sphinx-10614__minimax,minimax-m2.5,83,0.0619,1,19763,7,1,0.0030599
swebench__sphinx-doc__sphinx-10614__minimax,minimax-m2.5,135,0.6971,1,20225,8,0,0.003189
swebench__sphinx-doc__sphinx-10614__minimax,minimax-m2.5,433,0.049,1,20947,9,0,0.00364
swebench__sphinx-doc__sphinx-10614__minimax,minimax-m2.5,592,0.0366,1,21002,10,0,0.0038311
swebench__sphinx-doc__sphinx-10614__minimax,minimax-m2.5,77,0.7016,1,21729,11,0,0.0033479
swebench__sphinx-doc__sphinx-10614__minimax,minimax-m2.5,322,0.0949,1,22688,12,0,0.0037735
swebench__sphinx-doc__sphinx-10614__minimax,minimax-m2.5,83,0.7021,1,23157,13,0,0.003569
swebench__sphinx-doc__sphinx-10614__minimax,minimax-m2.5,78,0.0585,1,24156,14,1,0.0037130999999999996
swebench__sphinx-doc__sphinx-10614__minimax,minimax-m2.5,84,0.7041,1,24360,15,0,0.0037505999999999998
swebench__sphinx-doc__sphinx-10614__minimax,minimax-m2.5,567,0.0601,1,24965,16,0,0.004396799999999999
swebench__sphinx-doc__sphinx-10614__minimax,minimax-m2.5,779,0.0646,1,25975,17,0,0.0047921
swebench__sphinx-doc__sphinx-10614__minimax,minimax-m2.5,323,0.7149,1,26962,18,0,0.0044157499999999995
swebench__sphinx-doc__sphinx-10614__minimax,minimax-m2.5,871,0.7118,1,27577,19,0,0.0051382
swebench__sphinx-doc__sphinx-10614__minimax,minimax-m2.5,893,0.0563,1,28603,20,0,0.0053174
swebench__sphinx-doc__sphinx-10614__minimax,minimax-m2.5,87,0.0896,1,30191,21,0,0.0046286999999999995
swebench__sphinx-doc__sphinx-10614__minimax,minimax-m2.5,77,0.7194,1,30426,22,0,0.00465245
swebench__sphinx-doc__sphinx-10614__minimax,minimax-m2.5,87,0.1048,1,35260,23,0,0.005389049999999999
swebench__sphinx-doc__sphinx-10614__minimax,minimax-m2.5,63,0.7184,1,35577,24,0,0.005409
swebench__sphinx-doc__sphinx-10614__minimax,minimax-m2.5,83,0.7221,1,35801,25,0,0.0054656
